id_commande,date_commande,client_id,ville_client,categorie_produit,nom_produit,quantite,prix_unitaire,remise_pourcentage,mode_paiement,canal_vente,delai_livraison_jours,note_satisfaction,statut_commande
104985,2024-06-08,2203,Lyon,Livres,Manuel scolaire,4,7.92,20,Virement,Application mobile,9.0,4.0,Livree
102635,2025-12-13,1677,Bordeaux,Vetements,Jean,1,52.18,30,Especes,Site web,14.0,4.0,Livree
102393,2025-09-11,1615,Bordeaux,Livres,Livre de cuisine,2,14.31,0,PayPal,Site web,8.0,5.0,Livree
102904,2024-02-20,1618,Nantes,Electronique,Smartphone,5,289.18,30,Especes,Site web,1.0,3.0,Livree
104215,2025-03-13,1017,Marseille,Electronique,Enceinte bluetooth,1,404.32,5,Especes,Application mobile,9.0,2.0,En cours
103438,2025-03-20,2084,Lyon,Electronique,Ordinateur portable,2,109.11,10,PayPal,Site web,11.0,5.0,Livree
102831,2024-01-09,1182,Nantes,Vetements,Veste,2,52.47,20,CB,Site web,9.0,4.0,Retournee
103335,2025-06-16,1765,Paris,Sport,Ballon,1,31.51,0,Virement,Site web,12.0,3.0,Livree
100879,2024-04-08,2026,Lyon,Maison,Coussin,1,39.99,10,CB,Application mobile,14.0,,Livree
103853,2024-06-12,2208,Bordeaux,Sport,Velo,1,40.98,10,CB,Site web,10.0,4.0,Livree
103290,2024-06-19,1247,Paris,Sport,Velo,4,66.37,5,CB,Site web,11.0,4.0,Livree
103560,2025-07-03,1393,Marseille,Sport,Velo,2,59.5,0,CB,Site web,8.0,4.0,Livree
103095,2024-09-03,1137,Toulouse,Maison,Coussin,1,32.77,0,Virement,Site web,6.0,5.0,Livree
104776,2024-06-24,2075,Marseille,Electronique,Ordinateur portable,3,251.86,5,PayPal,Application mobile,13.0,4.0,Livree
103249,2024-09-23,1521,Marseille,Sport,Velo,1,61.48,10,PayPal,Site web,6.0,5.0,Retournee
101218,2024-10-09,1399,Marseille,Sport,Velo,1,49.95,20,PayPal,Site web,11.0,5.0,Livree
102799,2025-08-31,1620,Lille,Maison,Tapis,2,42.75,20,CB,Magasin,1.0,3.0,Livree
104921,2025-06-09,2469,Marseille,Maison,Coussin,1,46.03,15,PayPal,Site web,6.0,4.0,Livree
103222,2025-05-13,2241,Lyon,Beaute,Creme visage,1,12.08,10,Virement,Magasin,2.0,5.0,Livree
101056,2025-11-06,1238,Bordeaux,Maison,Lampe,2,37.74,0,PayPal,Magasin,13.0,4.0,En cours
100529,2024-12-19,1031,Toulouse,Maison,Etagere,1,44.2,30,CB,Site web,13.0,5.0,Livree
104182,2024-04-17,2417,Bordeaux,Livres,Manuel scolaire,1,18.7,5,PayPal,Site web,9.0,4.0,Livree
101943,2024-12-26,2228,Lille,Electronique,Tablette,5,288.04,10,CB,Site web,1.0,4.0,En cours
100590,2025-04-23,1122,Nantes,Vetements,Baskets,1,43.15,0,Virement,Site web,12.0,1.0,Livree
101746,2024-01-18,2165,Strasbourg,Maison,Etagere,3,35.48,30,CB,Application mobile,13.0,,Annulee
103594,2025-06-09,1766,Marseille,Livres,Essai,1,18.36,0,CB,Site web,9.0,,Annulee
102491,2024-06-03,1777,Marseille,Vetements,T-shirt,1,29.65,0,CB,Site web,1.0,3.0,Livree
104532,2024-01-14,1916,Lyon,Livres,BD,1,19.07,0,PayPal,Site web,8.0,3.0,Livree
101278,2025-11-08,1038,Nantes,Beaute,Rouge a levres,5,16.14,30,PayPal,Application mobile,6.0,,Annulee
104018,2025-04-17,1392,Lille,Beaute,Parfum,1,19.68,0,CB,Site web,8.0,3.0,Livree
100660,2024-01-01,2238,Lyon,Electronique,Casque audio,1,214.29,10,CB,Application mobile,7.0,4.0,Livree
100762,2025-05-29,1101,Lyon,Maison,Coussin,2,41.85,0,CB,Site web,4.0,4.0,En cours
102117,2025-12-12,2170,Marseille,Electronique,Casque audio,2,151.0,0,CB,Site web,3.0,4.0,Livree
100006,2024-09-10,1992,Nantes,Maison,Coussin,3,35.26,0,Virement,Application mobile,3.0,5.0,Livree
100322,2025-08-05,1238,Strasbourg,Vetements,T-shirt,4,39.83,30,Virement,Site web,9.0,5.0,Retournee
103942,2024-11-29,1993,Bordeaux,Vetements,Robe,4,45.42,0,CB,Application mobile,7.0,5.0,Livree
100203,2024-12-15,1059,Lille,Livres,BD,2,16.36,0,CB,Site web,4.0,4.0,Livree
100838,2024-05-18,2139,,Vetements,Baskets,1,38.07,10,CB,Magasin,8.0,5.0,Livree
102205,2025-01-03,1027,,Maison,Etagere,2,35.88,30,PayPal,Site web,1.0,4.0,Livree
102343,2024-04-18,2372,Toulouse,Livres,Roman,3,19.67,10,CB,Application mobile,12.0,4.0,Livree
101414,2024-08-15,1452,Lyon,Maison,Etagere,4,55.45,0,PayPal,Site web,11.0,4.0,Livree
100447,2024-09-22,1441,Toulouse,Electronique,Enceinte bluetooth,3,227.58,30,PayPal,Site web,14.0,,Livree
101091,2024-03-13,2124,Paris,Electronique,Ordinateur portable,1,262.87,0,CB,Application mobile,9.0,4.0,Livree
103611,2025-09-05,1273,Nantes,Vetements,Robe,5,52.81,10,CB,Site web,6.0,4.0,Livree
100893,2025-03-03,2385,Marseille,Maison,Set de cuisine,1,66.16,10,CB,Application mobile,13.0,,Annulee
102410,2025-07-03,2249,Nantes,Sport,Ballon,5,24.43,30,CB,Site web,9.0,3.0,Livree
100199,2025-12-26,2086,Bordeaux,Maison,Etagere,1,40.64,0,Especes,Site web,14.0,5.0,Livree
102023,2025-06-23,2229,Nantes,Maison,Tapis,4,40.66,30,PayPal,Site web,8.0,5.0,Livree
102757,2025-06-29,1668,Lille,Livres,BD,5,11.97,0,Virement,Site web,6.0,2.0,Livree
104341,2024-09-13,1221,Nantes,Vetements,T-shirt,3,26.7,0,PayPal,Application mobile,9.0,4.0,Livree
100331,2025-09-04,2228,Lyon,Maison,Coussin,1,55.94,0,CB,Application mobile,1.0,4.0,Livree
100500,2025-05-02,2470,Marseille,Livres,Livre de cuisine,2,12.5,10,PayPal,Magasin,5.0,5.0,Livree
103051,2024-01-29,1620,Marseille,Beaute,Rouge a levres,2,26.49,15,Virement,Magasin,6.0,4.0,Livree
101174,2024-12-05,2012,Bordeaux,Maison,Etagere,1,,0,CB,Site web,12.0,5.0,Livree
102816,2025-04-01,2242,Toulouse,Beaute,Serum,1,18.52,20,CB,Site web,12.0,5.0,Retournee
102100,2025-11-23,1255,Nantes,Electronique,Tablette,1,271.09,5,CB,Site web,14.0,4.0,Livree
101735,2025-06-03,1919,Paris,Electronique,Casque audio,1,198.07,30,Virement,Site web,8.0,5.0,Retournee
104938,2025-10-04,1698,Marseille,Sport,Velo,5,27.19,30,Virement,Site web,4.0,5.0,Livree
101831,2025-07-27,1700,Nantes,Beaute,Parfum,1,20.0,0,PayPal,Site web,5.0,3.0,Livree
103041,2024-05-30,1098,Lille,Beaute,Creme visage,5,23.43,0,CB,Application mobile,10.0,5.0,Livree
103668,2025-02-19,1207,Marseille,Maison,Tapis,2,37.07,0,Especes,Site web,7.0,4.0,Livree
101137,2024-11-09,1663,Paris,Vetements,Baskets,3,34.28,20,Virement,Magasin,3.0,4.0,Livree
100898,2025-06-08,1423,Lille,Vetements,Baskets,4,21.41,5,CB,Site web,2.0,5.0,Livree
103440,2024-12-29,2402,Toulouse,Electronique,Tablette,2,171.08,15,CB,Site web,2.0,4.0,Livree
100698,2024-09-02,2317,Lyon,Vetements,Veste,3,50.03,10,PayPal,Site web,12.0,5.0,Livree
103094,2024-02-12,1803,Lyon,Vetements,T-shirt,1,39.72,10,Especes,Application mobile,9.0,3.0,Livree
101999,2024-01-04,1286,Paris,Sport,Montre connectee,1,57.56,0,PayPal,Site web,1.0,3.0,Livree
103890,2025-10-09,2156,Lyon,Beaute,Rouge a levres,5,26.08,0,CB,Application mobile,14.0,4.0,Annulee
104058,2024-01-09,1744,Strasbourg,Vetements,Veste,1,30.65,15,CB,Magasin,10.0,1.0,Livree
100205,2025-02-17,2264,Nantes,Vetements,T-shirt,4,30.64,0,CB,Site web,11.0,1.0,Livree
102738,2025-06-07,1960,Strasbourg,Maison,Lampe,3,49.15,30,Virement,Site web,10.0,5.0,Livree
101417,2025-07-12,1614,Nantes,Sport,Montre connectee,1,63.72,0,CB,Application mobile,10.0,,Annulee
100671,2024-06-02,2093,Strasbourg,Electronique,Casque audio,5,204.98,30,CB,Application mobile,10.0,5.0,Livree
100981,2025-08-06,1607,Marseille,Vetements,Jean,2,37.59,0,PayPal,Magasin,2.0,4.0,Livree
103605,2025-08-13,1520,Paris,Vetements,T-shirt,5,22.58,15,PayPal,Site web,7.0,4.0,En cours
102425,2024-11-04,1430,Lille,Vetements,Baskets,4,33.08,0,CB,Site web,11.0,5.0,Livree
104406,2025-01-29,1105,Bordeaux,Beaute,Rouge a levres,2,27.46,20,Virement,Site web,8.0,4.0,Livree
102824,2024-06-12,2056,Paris,Maison,Lampe,3,39.28,0,PayPal,Application mobile,10.0,5.0,Livree
102934,2024-03-08,1785,Paris,Electronique,Smartphone,3,136.57,0,Especes,Application mobile,7.0,,Annulee
104244,2024-11-20,2367,Lyon,Beaute,Parfum,1,18.98,0,CB,Magasin,5.0,4.0,En cours
101065,2025-06-19,1859,Lille,Maison,Set de cuisine,5,58.66,0,PayPal,Site web,3.0,5.0,Livree
103999,2024-04-10,1544,Bordeaux,Vetements,Veste,2,36.4,15,CB,Application mobile,13.0,,Livree
101947,2025-08-20,1505,Strasbourg,Vetements,Veste,1,14.03,0,PayPal,Site web,4.0,4.0,Livree
102193,2025-12-06,2405,Lyon,Vetements,Robe,1,47.53,20,PayPal,Site web,13.0,4.0,Livree
104750,2025-09-25,2322,Toulouse,Vetements,Robe,2,19.27,0,CB,Site web,4.0,5.0,Livree
101208,2025-10-17,1547,Lyon,Vetements,Jean,5,48.41,20,PayPal,Application mobile,2.0,,Livree
101506,2025-07-31,2480,Bordeaux,Electronique,Casque audio,1,242.6,10,PayPal,Application mobile,11.0,4.0,Livree
103515,2025-01-26,1610,Lille,Sport,Tapis de yoga,5,64.12,10,CB,Site web,1.0,4.0,Livree
103277,2024-12-29,2277,Lille,Beaute,Shampoing,2,26.45,0,CB,Application mobile,9.0,5.0,Livree
104016,2025-03-15,1211,Lille,Sport,Ballon,3,57.87,20,Virement,Magasin,3.0,4.0,Livree
103468,2025-05-26,2451,Paris,Vetements,T-shirt,1,41.41,5,CB,Site web,8.0,4.0,Livree
104660,2024-04-01,2046,Toulouse,Maison,Etagere,3,55.91,15,PayPal,Site web,4.0,3.0,Livree
103522,2024-01-06,1381,Nantes,Sport,Ballon,1,45.47,10,Especes,Site web,8.0,3.0,Livree
102645,2025-11-29,1430,Bordeaux,Electronique,Smartphone,2,167.11,0,CB,Application mobile,1.0,4.0,Livree
101979,2025-02-05,1524,Lille,Maison,Coussin,1,46.68,5,CB,Site web,14.0,5.0,En cours
100240,2025-05-23,1969,Paris,Beaute,Creme visage,1,18.42,0,Virement,Application mobile,3.0,,Annulee
100471,2025-12-14,1655,Toulouse,Electronique,Smartphone,2,329.02,10,PayPal,Magasin,11.0,3.0,Livree
100549,2024-01-22,2109,Strasbourg,Electronique,Tablette,4,206.41,20,PayPal,Site web,7.0,4.0,Livree
100229,2025-04-27,2217,Nantes,Beaute,Creme visage,1,3.0,0,CB,Site web,4.0,5.0,Livree
102745,2024-05-18,1578,Strasbourg,Maison,Lampe,2,30.68,5,CB,Site web,12.0,,Livree
102051,2024-03-03,1661,Paris,Electronique,Smartphone,2,271.85,10,CB,Application mobile,14.0,,Livree
104242,2024-04-24,1735,Lyon,Electronique,Casque audio,3,434.47,5,CB,Application mobile,8.0,5.0,Livree
103273,2024-10-09,1454,Strasbourg,Sport,Tapis de yoga,4,71.85,15,CB,Application mobile,3.0,4.0,Livree
104989,2024-03-22,1225,Strasbourg,Electronique,Casque audio,5,328.52,5,CB,Site web,9.0,4.0,Retournee
100538,2025-08-28,1279,Bordeaux,Vetements,T-shirt,1,34.26,30,PayPal,Magasin,11.0,3.0,Livree
104707,2024-09-14,1807,Strasbourg,Maison,Lampe,1,43.9,5,PayPal,Application mobile,5.0,4.0,Livree
103378,2024-02-22,1333,Paris,Vetements,Baskets,1,49.6,5,CB,Application mobile,5.0,4.0,Retournee
101638,2024-01-29,1442,Lyon,Sport,Montre connectee,3,48.54,30,CB,Site web,4.0,5.0,Livree
102617,2024-10-23,2038,Toulouse,Sport,Ballon,2,27.62,0,CB,Site web,10.0,,Livree
101968,2024-05-21,2095,Lille,Beaute,Serum,4,20.62,0,CB,Magasin,5.0,4.0,Annulee
101425,2025-12-27,1523,Marseille,Maison,Set de cuisine,1,60.89,0,CB,Magasin,5.0,5.0,Livree
100192,2025-07-02,2450,Nantes,Electronique,Tablette,1,370.79,30,PayPal,Application mobile,8.0,5.0,Livree
100873,2025-08-03,1370,Nantes,Maison,Etagere,4,40.85,0,CB,Site web,7.0,5.0,Livree
101463,2025-12-29,1841,Toulouse,Electronique,Tablette,1,241.42,5,Virement,Application mobile,9.0,5.0,Livree
100418,2025-12-24,1753,Nantes,Sport,Velo,2,74.35,5,CB,Site web,10.0,4.0,Livree
101890,2025-12-22,2004,Bordeaux,Sport,Tapis de yoga,5,79.32,0,Virement,Site web,13.0,4.0,Livree
103980,2024-11-09,1813,Paris,Electronique,Enceinte bluetooth,1,244.51,15,Virement,Site web,10.0,4.0,Livree
100456,2025-09-09,1658,Strasbourg,Vetements,Robe,2,24.56,20,CB,Site web,12.0,4.0,En cours
102733,2024-03-08,1439,Paris,Sport,Montre connectee,4,58.12,10,Virement,Site web,10.0,4.0,Livree
103789,2025-09-06,1947,Strasbourg,Electronique,Tablette,3,261.74,5,PayPal,Site web,7.0,4.0,Livree
104510,2024-05-18,1453,Lyon,Maison,Tapis,4,55.93,0,CB,Site web,13.0,5.0,Livree
103878,2024-09-16,1749,Nantes,Electronique,Ordinateur portable,5,272.86,10,CB,Magasin,8.0,5.0,Livree
100022,2024-10-21,1175,Bordeaux,Electronique,Tablette,1,143.65,20,CB,Site web,11.0,4.0,Annulee
104186,2025-05-11,1153,Bordeaux,Livres,Essai,4,15.37,10,CB,Site web,14.0,3.0,Livree
104448,2024-04-13,1155,Toulouse,Electronique,Smartphone,1,120.28,5,CB,Magasin,5.0,5.0,Livree
101679,2025-10-12,1580,Lyon,Maison,Etagere,5,61.25,15,CB,Site web,8.0,3.0,Livree
104248,2024-12-14,1070,Bordeaux,Maison,Set de cuisine,5,35.57,0,CB,Site web,9.0,4.0,Annulee
101901,2025-10-19,1469,Strasbourg,Beaute,Rouge a levres,1,20.2,5,CB,Application mobile,13.0,5.0,Livree
103885,2025-07-23,1514,Paris,Electronique,Enceinte bluetooth,2,268.39,30,CB,Application mobile,11.0,5.0,En cours
100725,2025-08-13,1605,Toulouse,Electronique,Tablette,3,292.71,30,CB,Application mobile,14.0,4.0,Livree
100577,2025-03-28,2099,Toulouse,Sport,Velo,1,37.63,20,CB,Site web,3.0,3.0,Livree
101373,2025-09-28,2444,Bordeaux,Electronique,Casque audio,1,223.79,0,PayPal,Site web,8.0,2.0,Livree
104041,2024-03-01,2090,Nantes,Livres,BD,1,16.85,0,CB,Site web,3.0,4.0,Livree
101843,2024-12-23,2107,Marseille,Livres,Roman,3,18.34,30,CB,Application mobile,9.0,5.0,Livree
104164,2025-04-11,1163,Strasbourg,Vetements,Robe,3,17.1,30,CB,Site web,12.0,5.0,Livree
103113,2025-05-07,2406,Bordeaux,Beaute,Shampoing,5,12.15,0,CB,Site web,7.0,4.0,Livree
101547,2024-08-01,1822,Paris,Sport,Ballon,1,41.02,5,CB,Magasin,1.0,5.0,Retournee
100379,2025-08-07,1568,Nantes,Sport,Velo,2,56.06,0,CB,Application mobile,11.0,4.0,Livree
104274,2024-04-18,1598,Nantes,Maison,Lampe,1,37.64,0,CB,Site web,8.0,5.0,Livree
104023,2025-03-24,1986,Strasbourg,Maison,Set de cuisine,4,41.43,15,CB,Site web,14.0,3.0,Livree
102925,2024-05-02,1446,Lyon,Electronique,Enceinte bluetooth,1,217.33,0,Virement,Site web,13.0,1.0,Retournee
101188,2025-08-22,1012,Nantes,Electronique,Enceinte bluetooth,3,290.05,30,CB,Magasin,4.0,5.0,Livree
101260,2025-10-29,1108,Lyon,Maison,Coussin,1,38.75,15,CB,Site web,11.0,,Annulee
101992,2024-01-26,2140,Paris,Electronique,Enceinte bluetooth,1,152.61,10,CB,Application mobile,14.0,4.0,Annulee
101627,2025-02-17,1178,Strasbourg,Electronique,Tablette,1,210.5,0,CB,Application mobile,5.0,5.0,Annulee
101938,2025-12-01,1304,Bordeaux,Electronique,Ordinateur portable,2,363.1,20,CB,Application mobile,13.0,5.0,Livree
103695,2025-10-18,1442,Paris,Vetements,Baskets,4,32.69,0,PayPal,Application mobile,6.0,3.0,Livree
102392,2025-10-13,2446,Lyon,Vetements,Robe,2,26.99,0,Virement,Magasin,13.0,3.0,Livree
104350,2025-05-22,1731,Marseille,Electronique,Tablette,5,286.58,30,CB,Site web,11.0,3.0,Livree
102021,2024-02-09,1259,Paris,Livres,Manuel scolaire,2,20.56,30,Virement,Application mobile,5.0,,Annulee
104061,2025-08-24,2255,Lille,Electronique,Ordinateur portable,1,147.65,30,CB,Application mobile,2.0,,Annulee
100971,2024-09-19,1879,Marseille,Beaute,Creme visage,2,23.29,0,Virement,Application mobile,10.0,3.0,Livree
104278,2024-06-21,2286,Bordeaux,Maison,Coussin,5,48.25,10,CB,Site web,9.0,4.0,Livree
101460,2025-07-27,2296,Paris,Vetements,Veste,3,36.79,20,PayPal,Magasin,3.0,3.0,Livree
100924,2024-09-06,1959,Lille,Vetements,Jean,4,43.23,10,PayPal,Site web,2.0,5.0,En cours
101456,2024-09-09,1145,Nantes,Sport,Velo,3,63.88,0,PayPal,Magasin,4.0,,Livree
103432,2024-05-19,1899,Toulouse,Vetements,Veste,2,28.89,20,PayPal,Site web,14.0,5.0,Livree
101203,2024-01-27,2234,Strasbourg,Livres,Essai,1,15.36,30,CB,Application mobile,2.0,1.0,Annulee
102314,2025-02-24,1291,Toulouse,Vetements,Veste,4,17.48,10,PayPal,Application mobile,11.0,4.0,Retournee
100738,2025-05-14,1098,Marseille,Sport,Tapis de yoga,3,87.95,15,PayPal,Site web,5.0,5.0,Livree
100349,2025-08-14,1021,Strasbourg,Vetements,Baskets,5,57.1,30,CB,Application mobile,14.0,4.0,Livree
103940,2024-07-25,1097,Bordeaux,Vetements,Jean,1,31.59,10,CB,Application mobile,13.0,4.0,Livree
103209,2024-06-12,1251,Nantes,Sport,Halteres,1,72.74,0,Virement,Application mobile,6.0,5.0,Annulee
101173,2024-10-29,1650,Lille,Electronique,Ordinateur portable,1,332.95,0,Especes,Site web,13.0,5.0,Livree
101028,2025-02-26,1648,Bordeaux,Maison,Etagere,1,45.28,0,PayPal,Site web,2.0,4.0,Livree
103511,2024-11-01,2303,Paris,Electronique,Tablette,1,285.73,0,Especes,Site web,8.0,4.0,Livree
102811,2025-11-04,2129,Strasbourg,Vetements,T-shirt,5,12.2,5,PayPal,Site web,10.0,,Annulee
104752,2025-11-03,1833,Lille,Beaute,Parfum,3,17.28,20,Especes,Magasin,10.0,5.0,Livree
102119,2024-02-07,1278,Toulouse,Livres,Manuel scolaire,1,13.7,30,CB,Site web,4.0,4.0,En cours
100939,2025-04-07,2466,Paris,Electronique,Enceinte bluetooth,5,320.98,10,CB,Magasin,9.0,4.0,Livree
100915,2025-07-27,1654,Nantes,Vetements,Veste,1,37.95,30,CB,Site web,9.0,4.0,Livree
103488,2025-10-26,2400,Strasbourg,Sport,Montre connectee,2,69.87,20,PayPal,Magasin,8.0,5.0,Livree
100779,2024-10-22,1716,Paris,Maison,Lampe,5,51.25,20,CB,Site web,11.0,3.0,Livree
100528,2025-04-30,1327,Nantes,Livres,Roman,2,15.67,0,PayPal,Site web,10.0,3.0,Annulee
103616,2024-07-24,1840,Nantes,Maison,Lampe,3,59.48,5,PayPal,Site web,14.0,4.0,Livree
102503,2025-08-27,2464,Lyon,Maison,Lampe,3,51.05,15,CB,Application mobile,1.0,,Livree
104332,2024-02-04,2427,Lyon,Electronique,Tablette,1,291.18,30,Virement,Magasin,12.0,5.0,Livree
101691,2024-11-24,2386,Nantes,Maison,Tapis,4,40.62,15,CB,Site web,8.0,4.0,Livree
100820,2025-03-05,1652,Bordeaux,Maison,Tapis,1,27.11,10,Especes,Site web,8.0,,Annulee
103573,2024-09-24,2491,Strasbourg,Livres,Roman,2,20.01,20,CB,Application mobile,2.0,4.0,Livree
104356,2025-08-16,1149,Marseille,Electronique,Smartphone,2,334.68,30,PayPal,Application mobile,4.0,4.0,Livree
100982,2024-09-11,2283,Paris,Beaute,Parfum,2,26.45,5,CB,Application mobile,13.0,5.0,En cours
100979,2025-05-19,1926,Paris,Sport,Ballon,2,40.48,15,PayPal,Site web,12.0,3.0,Livree
102670,2024-09-12,2241,Strasbourg,Beaute,Creme visage,1,28.0,20,PayPal,Application mobile,4.0,4.0,Livree
100031,2025-03-28,1914,Lille,Maison,Set de cuisine,1,34.64,15,CB,Application mobile,13.0,5.0,Livree
104106,2025-04-30,2343,Lyon,Maison,Etagere,1,56.2,10,CB,Magasin,1.0,5.0,Livree
102708,2024-06-20,1336,Strasbourg,Maison,Etagere,3,34.3,0,PayPal,Application mobile,14.0,5.0,Retournee
100557,2025-02-20,1040,Marseille,Vetements,Jean,4,47.15,5,CB,Magasin,13.0,1.0,Livree
100567,2024-11-18,1726,Nantes,Electronique,Enceinte bluetooth,1,239.2,0,CB,Application mobile,6.0,5.0,Livree
101315,2024-03-27,1281,Marseille,Sport,Ballon,1,58.51,5,Especes,Magasin,4.0,4.0,Livree
100894,2024-10-25,1114,Marseille,Electronique,Smartphone,1,308.89,30,CB,Site web,5.0,5.0,Livree
101742,2024-11-19,1189,Strasbourg,Sport,Ballon,1,54.86,10,CB,Site web,12.0,5.0,Livree
104216,2025-03-18,1060,Strasbourg,Beaute,Rouge a levres,3,21.33,15,CB,Site web,8.0,5.0,Livree
102107,2025-09-08,1680,Toulouse,Electronique,Ordinateur portable,1,263.37,5,CB,Application mobile,10.0,5.0,Livree
104782,2024-10-01,1275,Nantes,Maison,Set de cuisine,2,63.35,20,Virement,Application mobile,11.0,5.0,Livree
104257,2024-01-09,2391,Toulouse,Vetements,Jean,3,41.43,15,CB,Application mobile,6.0,4.0,Livree
102209,2024-11-27,1707,Lille,Vetements,Veste,2,35.61,30,CB,Site web,12.0,4.0,Livree
104067,2025-01-26,2115,Bordeaux,Electronique,Tablette,1,308.19,0,CB,Application mobile,2.0,5.0,Livree
100641,2025-06-13,1969,Marseille,Electronique,Ordinateur portable,1,320.73,20,PayPal,Magasin,6.0,4.0,Livree
101069,2025-07-21,1034,Bordeaux,Sport,Tapis de yoga,2,55.72,15,CB,Magasin,12.0,4.0,Livree
100018,2024-05-13,2378,Bordeaux,Livres,Essai,4,10.79,5,CB,Application mobile,3.0,5.0,Livree
101577,2024-11-07,1076,Lyon,Maison,Tapis,2,37.92,30,CB,Application mobile,7.0,5.0,Livree
103645,2024-09-26,2087,Nantes,Vetements,Baskets,4,31.84,5,PayPal,Magasin,2.0,5.0,Livree
102753,2025-09-10,1610,Toulouse,Livres,BD,4,18.44,30,CB,Application mobile,12.0,5.0,Livree
104905,2025-07-31,1972,Bordeaux,Electronique,Ordinateur portable,2,238.16,0,CB,Magasin,12.0,5.0,Livree
100151,2025-11-29,1712,Paris,Maison,Etagere,1,30.83,10,PayPal,Site web,8.0,4.0,Livree
104188,2025-01-20,2439,Toulouse,Electronique,Smartphone,5,196.17,5,Virement,Magasin,7.0,5.0,Retournee
101162,2024-12-29,1402,Paris,Vetements,Robe,2,46.05,15,CB,Site web,9.0,4.0,Livree
102375,2025-03-30,2085,Lille,Vetements,T-shirt,2,13.45,20,PayPal,Application mobile,8.0,3.0,Livree
100676,2024-05-10,2474,Nantes,Maison,Set de cuisine,1,65.28,30,Especes,Application mobile,13.0,3.0,Livree
100236,2024-10-13,1428,Lyon,Vetements,Baskets,4,38.73,10,CB,Magasin,10.0,4.0,Livree
104212,2024-12-10,1631,Toulouse,Sport,Tapis de yoga,3,71.26,0,CB,Site web,10.0,4.0,Livree
102252,2024-02-19,2123,Lille,Electronique,Casque audio,3,279.11,20,CB,Site web,12.0,4.0,Livree
100626,2025-08-08,2277,Paris,Beaute,Serum,1,30.3,5,CB,Site web,12.0,3.0,Livree
101036,2024-05-12,2489,Bordeaux,Sport,Velo,4,59.82,5,Virement,Site web,11.0,3.0,Livree
101914,2025-04-24,2028,Toulouse,Vetements,T-shirt,1,35.86,15,Especes,Application mobile,13.0,3.0,Livree
101117,2025-10-22,2321,Paris,Sport,Halteres,1,73.46,20,PayPal,Magasin,9.0,5.0,Livree
103913,2025-02-28,2125,Marseille,Beaute,Serum,2,20.38,0,CB,Site web,10.0,,Livree
102195,2024-07-03,1124,Strasbourg,Electronique,Casque audio,1,,0,CB,Application mobile,7.0,3.0,Livree
104593,2024-06-23,1403,Lille,Livres,Livre de cuisine,1,17.28,0,CB,Application mobile,5.0,4.0,En cours
101752,2025-05-01,1337,Lille,Electronique,Smartphone,5,185.89,5,CB,Site web,6.0,4.0,Livree
101364,2025-08-18,1729,Marseille,Electronique,Ordinateur portable,2,425.87,10,CB,Site web,9.0,4.0,Retournee
102246,2025-05-22,2024,Lille,Maison,Set de cuisine,5,63.2,0,Especes,Magasin,2.0,5.0,Livree
104358,2025-11-20,1431,Bordeaux,Maison,Coussin,3,42.27,20,CB,Site web,10.0,1.0,Livree
104007,2024-08-10,1025,Toulouse,Vetements,Robe,2,39.61,5,CB,Magasin,9.0,2.0,Livree
100021,2024-12-01,1989,Bordeaux,Livres,BD,4,12.16,0,CB,Site web,14.0,2.0,En cours
101847,2025-11-03,1334,Toulouse,Beaute,Shampoing,5,14.0,20,CB,Application mobile,8.0,2.0,Livree
100670,2025-01-08,2403,Strasbourg,Beaute,Shampoing,5,27.43,30,CB,Site web,1.0,4.0,Livree
102298,2025-10-31,1400,Nantes,Sport,Velo,2,88.99,20,CB,Magasin,2.0,5.0,Livree
101622,2024-03-09,2437,Strasbourg,Vetements,Baskets,2,24.99,5,CB,Application mobile,3.0,4.0,Livree
100796,2025-11-17,1917,Paris,Sport,Tapis de yoga,2,80.73,20,CB,Application mobile,5.0,3.0,Livree
101830,2024-06-09,2308,Nantes,Beaute,Creme visage,1,14.59,5,CB,Magasin,7.0,5.0,Livree
103925,2025-08-20,1822,Bordeaux,Maison,Etagere,1,60.56,10,Virement,Site web,4.0,3.0,Livree
103349,2025-06-20,2051,Bordeaux,Maison,Tapis,1,45.04,10,CB,Application mobile,7.0,5.0,Livree
101668,2024-01-16,2103,Paris,Sport,Velo,3,56.47,0,CB,Site web,4.0,1.0,Livree
103849,2025-12-13,2118,Marseille,Sport,Halteres,4,76.22,30,CB,Site web,7.0,5.0,Livree
101070,2024-07-04,1653,Marseille,Electronique,Casque audio,2,179.91,0,CB,Site web,5.0,4.0,Livree
104543,2024-10-17,1285,,Vetements,Jean,2,23.39,0,Especes,Application mobile,4.0,4.0,Livree
102296,2024-10-01,2212,Paris,Livres,Livre de cuisine,4,18.93,0,PayPal,Site web,13.0,5.0,Livree
104865,2024-06-06,1403,Lille,Beaute,Serum,1,15.61,0,Virement,Magasin,2.0,4.0,Annulee
104294,2025-03-23,2436,Lyon,Electronique,Ordinateur portable,5,313.83,10,Virement,Site web,4.0,5.0,Livree
104710,2025-07-22,1516,Bordeaux,Electronique,Ordinateur portable,2,288.25,5,CB,Magasin,6.0,4.0,Livree
104948,2024-01-04,2144,Strasbourg,Electronique,Tablette,1,258.6,20,CB,Site web,9.0,4.0,En cours
